,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,geometry,comments
20600,3706,2013-09-01 04:14:46+00:00,17612894,"{'name': 'Dalimond', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20601,3707,2013-09-01 04:14:47+00:00,17612894,"{'name': 'Dalwachh', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20602,3708,2013-09-01 04:14:51+00:00,17612894,"{'name': 'Dangarpura', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20635,3741,2013-09-01 04:21:11+00:00,17612894,"{'name': 'Leh', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20636,3742,2013-09-01 04:22:08+00:00,17612894,"{'name': 'Mandi', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20637,3743,2013-09-01 04:22:24+00:00,17612894,"{'name': 'Manzgam', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20638,3744,2013-09-01 04:22:36+00:00,17612894,"{'name': 'Methan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18223,1329,2013-09-01 04:24:11+00:00,17612894,"{'name': 'Nurpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20647,3753,2013-09-01 04:24:03+00:00,17612894,"{'name': 'Nildori', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18196,1302,2013-09-01 04:16:59+00:00,17612894,"{'name': 'Grantung', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18195,1301,2013-09-01 04:16:56+00:00,17612894,"{'name': 'Gorpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18194,1300,2013-09-01 04:16:52+00:00,17612894,"{'name': 'Gond', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18193,1299,2013-09-01 04:16:51+00:00,17612894,"{'name': 'Goma Hanu', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18192,1298,2013-09-01 04:16:49+00:00,17612894,"{'name': 'Goigam', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18191,1297,2013-09-01 04:16:47+00:00,17612894,"{'name': 'Giripur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18190,1296,2013-09-01 04:16:47+00:00,17612894,"{'name': 'Girinar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18189,1295,2013-09-01 04:16:29+00:00,17612894,"{'name': 'Gartabal', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18188,1294,2013-09-01 04:16:26+00:00,17612894,"{'name': 'Ganzkhuwad', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18158,1264,2013-09-01 04:10:50+00:00,17612894,"{'name': 'Arwin', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20645,3751,2013-09-01 04:23:58+00:00,17612894,"{'name': 'Nera', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20646,3752,2013-09-01 04:24:01+00:00,17612894,"{'name': 'Nikri Dhokri', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20634,3740,2013-09-01 04:21:04+00:00,17612894,"{'name': 'Lariangan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20648,3754,2013-09-01 04:24:07+00:00,17612894,"{'name': 'Nishat', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20649,3755,2013-09-01 04:24:21+00:00,17612894,"{'name': 'Pakipur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20650,3756,2013-09-01 04:24:24+00:00,17612894,"{'name': 'Palapur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18157,1263,2013-09-01 04:10:49+00:00,17612894,"{'name': 'Aripanthan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18156,1262,2013-09-01 04:10:46+00:00,17612894,"{'name': 'Aramwar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18155,1261,2013-09-01 04:10:45+00:00,17612894,"{'name': 'Arampur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18154,1260,2013-09-01 04:10:45+00:00,17612894,"{'name': 'Arampur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18182,1288,2013-09-01 04:14:51+00:00,17612894,"{'name': 'Dangri', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18181,1287,2013-09-01 04:14:51+00:00,17612894,"{'name': 'Dangiwuts', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18180,1286,2013-09-01 04:14:47+00:00,17612894,"{'name': 'Dalunang', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
18179,1285,2013-09-01 04:14:42+00:00,17612894,"{'name': 'Dadu Mahal', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20654,3760,2013-09-01 04:24:58+00:00,17612894,"{'name': 'Pathanpura', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20642,3748,2013-09-01 04:23:06+00:00,17612894,"{'name': 'Muri', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20643,3749,2013-09-01 04:23:37+00:00,17612894,"{'name': 'Narachpur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20644,3750,2013-09-01 04:23:37+00:00,17612894,"{'name': 'Naranbagh', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20613,3719,2013-09-01 04:16:48+00:00,17612894,"{'name': 'Gogajhigund', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20614,3720,2013-09-01 04:16:49+00:00,17612894,"{'name': 'Gohal Chaku', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20615,3721,2013-09-01 04:16:51+00:00,17612894,"{'name': 'Gompa', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20616,3722,2013-09-01 04:17:12+00:00,17612894,"{'name': 'Gundi Saiyidan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20617,3723,2013-09-01 04:17:25+00:00,17612894,"{'name': 'Gurur', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20618,3724,2013-09-01 04:17:39+00:00,17612894,"{'name': 'Haran', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20651,3757,2013-09-01 04:24:29+00:00,17612894,"{'name': 'Palhalan', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20652,3758,2013-09-01 04:24:33+00:00,17612894,"{'name': 'Pandachh', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20653,3759,2013-09-01 04:24:55+00:00,17612894,"{'name': 'Partek', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
19804,2910,2013-09-01 04:17:33+00:00,17612894,"{'name': 'Handawor', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20655,3761,2013-09-01 04:25:16+00:00,17612894,"{'name': 'Phikar', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20656,3762,2013-09-01 04:25:17+00:00,17612894,"{'name': 'Phobrang', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20657,3763,2013-09-01 04:25:37+00:00,17612894,"{'name': 'Radabug', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
20658,3764,2013-09-01 04:25:39+00:00,17612894,"{'name': 'Rahwala Baihk', 'place': 'village'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
